--- 15MMapInputStreamILm128EjE read/write test ---
Elements: 268435456
 
n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
--- 16MMapOutputStreamILm2048EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       31.903000       31.903000       32.012000       32.012000       32.913000
     134217728  2       3       66.348000       66.348000       68.503000       68.503000       68.667000
      67108864  4       3       73.371000       73.371000       73.372000       73.372000       75.274000
      33554432  8       3       77.267000       77.267000       77.670000       77.670000       78.366000
     16777216   16      3       95.557000       95.557000       98.196000       98.196000       98.483000
      8388608   32      3       99.442000       99.442000       102.825000      102.825000      103.369000
      4194304   64      3       101.208000      101.208000      102.545000      102.545000      103.445000
     2097152    128     3       103.756000      103.756000      105.320000      105.320000      105.611000
     1048576    256     3       108.593000      108.593000      114.074000      114.074000      115.250000
      524288    512     3       110.178000      110.178000      112.581000      112.581000      130.796000

--- 19BufferedInputStreamILm2048EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       16.272000       16.272000       16.938000       16.938000       49.551000
     134217728  2       3       50.324000       50.324000       56.350000       56.350000       56.400000
      67108864  4       3       56.833000       56.833000       57.399000       57.399000       57.492000
      33554432  8       3       57.226000       57.226000       57.258000       57.258000       57.979000
     16777216   16      3       72.481000       72.481000       76.980000       76.980000       78.973000
      8388608   32      3       64.773000       64.773000       64.803000       64.803000       64.914000
      4194304   64      3       69.698000       69.698000       70.448000       70.448000       71.006000
     2097152    128     3       66.941000       66.941000       68.416000       68.416000       69.432000
     1048576    256     3       56.537000       56.537000       57.963000       57.963000       60.308000
      524288    512     3       54.565000       54.565000       60.227000       60.227000       64.104000

--- 20BufferedOutputStreamILm2048EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       14.494000       14.494000       15.141000       15.141000       16.136000
     134217728  2       3       15.729000       15.729000       15.747000       15.747000       16.357000
      67108864  4       3       16.637000       16.637000       16.748000       16.748000       16.791000
      33554432  8       3       18.643000       18.643000       18.760000       18.760000       19.033000
     16777216   16      3       22.337000       22.337000       22.362000       22.362000       22.839000
      8388608   32      3       23.071000       23.071000       23.288000       23.288000       23.430000
      4194304   64      3       23.275000       23.275000       23.308000       23.308000       23.327000
     2097152    128     3       27.667000       27.667000       27.775000       27.775000       27.962000
     1048576    256     3       30.326000       30.326000       30.723000       30.723000       32.009000
      524288    512     3       35.291000       35.291000       35.807000       35.807000       36.176000
Testing with B = 8192

--- 15MMapInputStreamILm8192EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       14.939000       14.939000       15.089000       15.089000       16.157000
     134217728  2       3       54.433000       54.433000       55.299000       55.299000       57.708000
      67108864  4       3       55.233000       55.233000       56.458000       56.458000       58.358000
      33554432  8       3       58.349000       58.349000       59.375000       59.375000       60.164000
     16777216   16      3       71.429000       71.429000       72.984000       72.984000       73.208000
      8388608   32      3       73.123000       73.123000       73.480000       73.480000       75.036000
      4194304   64      3       69.998000       69.998000       71.050000       71.050000       72.017000
     2097152    128     3       65.865000       65.865000       65.959000       65.959000       66.442000
     1048576    256     3       54.069000       54.069000       55.706000       55.706000       58.661000
      524288    512     3       51.725000       51.725000       53.599000       53.599000       55.305000

--- 16MMapOutputStreamILm8192EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       31.903000       31.903000       32.045000       32.045000       32.850000
     134217728  2       3       69.286000       69.286000       69.943000       69.943000       70.074000
      67108864  4       3       73.659000       73.659000       75.330000       75.330000       75.365000
      33554432  8       3       76.400000       76.400000       78.409000       78.409000       82.159000
     16777216   16      3       94.101000       94.101000       96.457000       96.457000       100.386000
      8388608   32      3       100.488000      100.488000      101.992000      101.992000      102.997000
      4194304   64      3       102.654000      102.654000      102.880000      102.880000      105.132000
     2097152    128     3       104.296000      104.296000      106.513000      106.513000      106.550000
     1048576    256     3       109.551000      109.551000      111.268000      111.268000      111.570000
      524288    512     3       111.014000      111.014000      115.840000      115.840000      121.677000

--- 19BufferedInputStreamILm8192EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       14.940000       14.940000       15.063000       15.063000       15.737000
     134217728  2       3       58.134000       58.134000       58.574000       58.574000       58.591000
      67108864  4       3       55.683000       55.683000       58.191000       58.191000       60.320000
      33554432  8       3       55.458000       55.458000       59.057000       59.057000       60.590000
     16777216   16      3       72.319000       72.319000       72.389000       72.389000       74.851000
      8388608   32      3       72.851000       72.851000       74.260000       74.260000       75.432000
      4194304   64      3       70.801000       70.801000       71.224000       71.224000       71.460000
     2097152    128     3       63.106000       63.106000       65.177000       65.177000       65.504000
     1048576    256     3       54.102000       54.102000       54.370000       54.370000       59.731000
      524288    512     3       51.630000       51.630000       51.700000       51.700000       56.717000

--- 20BufferedOutputStreamILm8192EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.128000       15.128000       15.139000       15.139000       15.500000
     134217728  2       3       15.689000       15.689000       15.745000       15.745000       15.780000
      67108864  4       3       16.653000       16.653000       16.727000       16.727000       16.795000
      33554432  8       3       18.315000       18.315000       18.472000       18.472000       18.495000
     16777216   16      3       21.960000       21.960000       22.103000       22.103000       22.172000
      8388608   32      3       22.996000       22.996000       23.331000       23.331000       23.671000
      4194304   64      3       24.175000       24.175000       24.219000       24.219000       24.372000
     2097152    128     3       28.331000       28.331000       28.760000       28.760000       29.008000
     1048576    256     3       31.159000       31.159000       31.203000       31.203000       31.552000
      524288    512     3       35.880000       35.880000       36.047000       36.047000       36.566000
Testing with B = 32768

--- 15MMapInputStreamILm32768EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.048000       15.048000       15.383000       15.383000       15.444000
     134217728  2       3       48.293000       48.293000       48.351000       48.351000       50.912000
      67108864  4       3       53.854000       53.854000       56.933000       56.933000       59.366000
      33554432  8       3       59.391000       59.391000       59.657000       59.657000       61.963000
     16777216   16      3       73.981000       73.981000       74.059000       74.059000       76.934000
      8388608   32      3       66.729000       66.729000       66.812000       66.812000       67.090000
      4194304   64      3       70.583000       70.583000       72.744000       72.744000       74.588000
     2097152    128     3       66.715000       66.715000       67.979000       67.979000       68.565000
     1048576    256     3       53.657000       53.657000       53.714000       53.714000       56.997000
      524288    512     3       49.778000       49.778000       51.083000       51.083000       53.275000

--- 16MMapOutputStreamILm32768EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       31.460000       31.460000       32.039000       32.039000       32.043000
     134217728  2       3       66.920000       66.920000       67.240000       67.240000       67.285000
      67108864  4       3       71.214000       71.214000       72.357000       72.357000       73.201000
      33554432  8       3       77.168000       77.168000       77.605000       77.605000       78.146000
     16777216   16      3       99.700000       99.700000       99.740000       99.740000       100.594000
	 8388608 	32       3       95.685000       95.685000       97.378000       97.378000       99.072000
	       4194304   64      3       102.507000      102.507000      103.655000      103.655000      103.815000
	      2097152    128     3       104.055000      104.055000      105.906000      105.906000      106.459000
	      1048576    256     3       103.712000      103.712000      106.167000      106.167000      110.281000
	       524288    512     3       108.896000      108.896000      111.537000      111.537000      112.916000
		   
--- 19BufferedInputStreamILm32768EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       14.941000       14.941000       15.079000       15.079000       16.350000
     134217728  2       3       56.250000       56.250000       56.606000       56.606000       56.824000
      67108864  4       3       60.441000       60.441000       60.598000       60.598000       61.027000
      33554432  8       3       60.763000       60.763000       62.669000       62.669000       63.138000
     16777216   16      3       77.413000       77.413000       78.930000       78.930000       83.250000
      8388608   32      3       73.937000       73.937000       75.455000       75.455000       76.469000
      4194304   64      3       72.670000       72.670000       73.662000       73.662000       73.895000
     2097152    128     3       63.782000       63.782000       64.226000       64.226000       64.454000
     1048576    256     3       50.317000       50.317000       50.741000       50.741000       52.094000
      524288    512     3       47.663000       47.663000       51.399000       51.399000       51.533000

--- 20BufferedOutputStreamILm32768EjE read/write test ---   
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
      268435456 1       3       14.573000       14.573000       15.260000       15.260000       15.722000
     134217728  2       3       15.645000       15.645000       15.707000       15.707000       15.801000
      67108864  4       3       16.648000       16.648000       16.684000       16.684000       16.699000
      33554432  8       3       18.271000       18.271000       18.460000       18.460000       18.767000
     16777216   16      3       21.531000       21.531000       21.707000       21.707000       21.980000
      8388608   32      3       23.051000       23.051000       23.125000       23.125000       24.322000
      4194304   64      3       23.680000       23.680000       23.968000       23.968000       24.171000
     2097152    128     3       28.003000       28.003000       28.151000       28.151000       28.255000
     1048576    256     3       30.828000       30.828000       31.511000       31.511000       31.539000
      524288    512     3       37.956000       37.956000       38.838000       38.838000       39.200000
Testing with B = 131072

--- 15MMapInputStreamILm131072EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       14.964000       14.964000       15.080000       15.080000       16.317000
     134217728  2       3       53.209000       53.209000       54.059000       54.059000       54.416000
